Entity,Code,Date,Daily new confirmed deaths due to COVID-19 (rolling 3-day average)
Azerbaijan,AZE,"Jan 22, 2020",0
Azerbaijan,AZE,"Jan 23, 2020",0
Azerbaijan,AZE,"Jan 24, 2020",0
Azerbaijan,AZE,"Jan 25, 2020",0
Azerbaijan,AZE,"Jan 26, 2020",0
Azerbaijan,AZE,"Jan 27, 2020",0
Azerbaijan,AZE,"Jan 28, 2020",0
Azerbaijan,AZE,"Jan 29, 2020",0
Azerbaijan,AZE,"Jan 30, 2020",0
Azerbaijan,AZE,"Jan 31, 2020",0
Azerbaijan,AZE,"Feb 1, 2020",0
Azerbaijan,AZE,"Feb 2, 2020",0
Azerbaijan,AZE,"Feb 3, 2020",0
Azerbaijan,AZE,"Feb 4, 2020",0
Azerbaijan,AZE,"Feb 5, 2020",0
Azerbaijan,AZE,"Feb 6, 2020",0
Azerbaijan,AZE,"Feb 7, 2020",0
Azerbaijan,AZE,"Feb 8, 2020",0
Azerbaijan,AZE,"Feb 9, 2020",0
Azerbaijan,AZE,"Feb 10, 2020",0
Azerbaijan,AZE,"Feb 11, 2020",0
Azerbaijan,AZE,"Feb 12, 2020",0
Azerbaijan,AZE,"Feb 13, 2020",0
Azerbaijan,AZE,"Feb 14, 2020",0
Azerbaijan,AZE,"Feb 15, 2020",0
Azerbaijan,AZE,"Feb 16, 2020",0
Azerbaijan,AZE,"Feb 17, 2020",0
Azerbaijan,AZE,"Feb 18, 2020",0
Azerbaijan,AZE,"Feb 19, 2020",0
Azerbaijan,AZE,"Feb 20, 2020",0
Azerbaijan,AZE,"Feb 21, 2020",0
Azerbaijan,AZE,"Feb 22, 2020",0
Azerbaijan,AZE,"Feb 23, 2020",0
Azerbaijan,AZE,"Feb 24, 2020",0
Azerbaijan,AZE,"Feb 25, 2020",0
Azerbaijan,AZE,"Feb 26, 2020",0
Azerbaijan,AZE,"Feb 27, 2020",0
Azerbaijan,AZE,"Feb 28, 2020",0
Azerbaijan,AZE,"Feb 29, 2020",0
Azerbaijan,AZE,"Mar 1, 2020",0
Azerbaijan,AZE,"Mar 2, 2020",0
Azerbaijan,AZE,"Mar 3, 2020",0
Azerbaijan,AZE,"Mar 5, 2020",0
Azerbaijan,AZE,"Mar 6, 2020",0
Azerbaijan,AZE,"Mar 7, 2020",0
Azerbaijan,AZE,"Mar 8, 2020",0
Azerbaijan,AZE,"Mar 10, 2020",0
Azerbaijan,AZE,"Mar 11, 2020",0
Azerbaijan,AZE,"Mar 12, 2020",0
Azerbaijan,AZE,"Mar 13, 2020",0
Azerbaijan,AZE,"Mar 14, 2020",0
Azerbaijan,AZE,"Mar 15, 2020",0
Azerbaijan,AZE,"Mar 16, 2020",0
Azerbaijan,AZE,"Mar 17, 2020",0
Azerbaijan,AZE,"Mar 18, 2020",0
Azerbaijan,AZE,"Mar 19, 2020",0
Azerbaijan,AZE,"Mar 20, 2020",0.3333333333333333
Azerbaijan,AZE,"Mar 21, 2020",0.3333333333333333
Azerbaijan,AZE,"Mar 22, 2020",0.3333333333333333
Azerbaijan,AZE,"Mar 23, 2020",0
Azerbaijan,AZE,"Mar 24, 2020",0
Azerbaijan,AZE,"Mar 25, 2020",0.3333333333333333
Azerbaijan,AZE,"Mar 26, 2020",0.6666666666666666
Azerbaijan,AZE,"Mar 27, 2020",0.6666666666666666
Azerbaijan,AZE,"Mar 28, 2020",0.6666666666666666
Azerbaijan,AZE,"Mar 29, 2020",0.3333333333333333
Azerbaijan,AZE,"Mar 30, 2020",0.3333333333333333
Azerbaijan,AZE,"Mar 31, 2020",0.3333333333333333
Azerbaijan,AZE,"Apr 1, 2020",0.5
Bahamas,BHS,"Mar 16, 2020",0
Bahamas,BHS,"Mar 17, 2020",0
Bahamas,BHS,"Mar 18, 2020",0
Bahamas,BHS,"Mar 19, 2020",0
Bahamas,BHS,"Mar 20, 2020",0
Bahamas,BHS,"Mar 21, 2020",0
Bahamas,BHS,"Mar 22, 2020",0
Bahamas,BHS,"Mar 23, 2020",0
Bahamas,BHS,"Mar 24, 2020",0
Bahamas,BHS,"Mar 25, 2020",0
Bahamas,BHS,"Mar 26, 2020",0
Bahamas,BHS,"Mar 27, 2020",0
Bahamas,BHS,"Mar 28, 2020",0
Bahamas,BHS,"Mar 29, 2020",0
Bahamas,BHS,"Mar 30, 2020",0
Bahamas,BHS,"Mar 31, 2020",0
Bahamas,BHS,"Apr 1, 2020",0
Bahrain,BHR,"Dec 31, 2019",0
Bahrain,BHR,"Jan 1, 2020",0
Bahrain,BHR,"Jan 2, 2020",0
Bahrain,BHR,"Jan 3, 2020",0
Bahrain,BHR,"Jan 4, 2020",0
Bahrain,BHR,"Jan 5, 2020",0
Bahrain,BHR,"Jan 6, 2020",0
Bahrain,BHR,"Jan 7, 2020",0
Bahrain,BHR,"Jan 8, 2020",0
Bahrain,BHR,"Jan 9, 2020",0
Bahrain,BHR,"Jan 10, 2020",0
Bahrain,BHR,"Jan 11, 2020",0
Bahrain,BHR,"Jan 12, 2020",0
Bahrain,BHR,"Jan 13, 2020",0
Bahrain,BHR,"Jan 14, 2020",0
Bahrain,BHR,"Jan 15, 2020",0
Bahrain,BHR,"Jan 16, 2020",0
Bahrain,BHR,"Jan 17, 2020",0
Bahrain,BHR,"Jan 18, 2020",0
Bahrain,BHR,"Jan 19, 2020",0
Bahrain,BHR,"Jan 20, 2020",0
Bahrain,BHR,"Jan 21, 2020",0
Bahrain,BHR,"Jan 22, 2020",0
Bahrain,BHR,"Jan 23, 2020",0
Bahrain,BHR,"Jan 24, 2020",0
Bahrain,BHR,"Jan 25, 2020",0
Bahrain,BHR,"Jan 26, 2020",0
Bahrain,BHR,"Jan 27, 2020",0
Bahrain,BHR,"Jan 28, 2020",0
Bahrain,BHR,"Jan 29, 2020",0
Bahrain,BHR,"Jan 30, 2020",0
Bahrain,BHR,"Jan 31, 2020",0
Bahrain,BHR,"Feb 1, 2020",0
Bahrain,BHR,"Feb 2, 2020",0
Bahrain,BHR,"Feb 3, 2020",0
Bahrain,BHR,"Feb 4, 2020",0
Bahrain,BHR,"Feb 5, 2020",0
Bahrain,BHR,"Feb 6, 2020",0
Bahrain,BHR,"Feb 7, 2020",0
Bahrain,BHR,"Feb 8, 2020",0
Bahrain,BHR,"Feb 9, 2020",0
Bahrain,BHR,"Feb 10, 2020",0
Bahrain,BHR,"Feb 11, 2020",0
Bahrain,BHR,"Feb 12, 2020",0
Bahrain,BHR,"Feb 13, 2020",0
Bahrain,BHR,"Feb 14, 2020",0
Bahrain,BHR,"Feb 15, 2020",0
Bahrain,BHR,"Feb 16, 2020",0
Bahrain,BHR,"Feb 17, 2020",0
Bahrain,BHR,"Feb 18, 2020",0
Bahrain,BHR,"Feb 19, 2020",0
Bahrain,BHR,"Feb 20, 2020",0
Bahrain,BHR,"Feb 21, 2020",0
Bahrain,BHR,"Feb 22, 2020",0
Bahrain,BHR,"Feb 23, 2020",0
Bahrain,BHR,"Feb 24, 2020",0
Bahrain,BHR,"Feb 25, 2020",0
Bahrain,BHR,"Feb 26, 2020",0
Bahrain,BHR,"Feb 27, 2020",0
Bahrain,BHR,"Feb 28, 2020",0
Bahrain,BHR,"Feb 29, 2020",0
Bahrain,BHR,"Mar 1, 2020",0
Bahrain,BHR,"Mar 2, 2020",0
Bahrain,BHR,"Mar 3, 2020",0
Bahrain,BHR,"Mar 4, 2020",0
Bahrain,BHR,"Mar 5, 2020",0
Bahrain,BHR,"Mar 6, 2020",0
Bahrain,BHR,"Mar 7, 2020",0
Bahrain,BHR,"Mar 8, 2020",0
Bahrain,BHR,"Mar 9, 2020",0
Bahrain,BHR,"Mar 10, 2020",0
Bahrain,BHR,"Mar 11, 2020",0
Bahrain,BHR,"Mar 12, 2020",0
Bahrain,BHR,"Mar 13, 2020",0
Bahrain,BHR,"Mar 14, 2020",0
Bahrain,BHR,"Mar 15, 2020",0
Bahrain,BHR,"Mar 16, 2020",0.3333333333333333
Bahrain,BHR,"Mar 17, 2020",0.3333333333333333
Bahrain,BHR,"Mar 18, 2020",0.3333333333333333
Bahrain,BHR,"Mar 19, 2020",0
Bahrain,BHR,"Mar 20, 2020",0
Bahrain,BHR,"Mar 21, 2020",0
Bahrain,BHR,"Mar 22, 2020",0.3333333333333333
Bahrain,BHR,"Mar 23, 2020",0.3333333333333333
Bahrain,BHR,"Mar 24, 2020",0.6666666666666666
Bahrain,BHR,"Mar 25, 2020",0.3333333333333333
Bahrain,BHR,"Mar 26, 2020",0.6666666666666666
Bahrain,BHR,"Mar 27, 2020",0.3333333333333333
Bahrain,BHR,"Mar 28, 2020",0.3333333333333333
Bahrain,BHR,"Mar 29, 2020",0
Bahrain,BHR,"Mar 30, 2020",0
Bahrain,BHR,"Mar 31, 2020",0
Bahrain,BHR,"Apr 1, 2020",0
Bangladesh,BGD,"Mar 9, 2020",0
Bangladesh,BGD,"Mar 10, 2020",0
Bangladesh,BGD,"Mar 14, 2020",0
Bangladesh,BGD,"Mar 15, 2020",0
Bangladesh,BGD,"Mar 16, 2020",0
Bangladesh,BGD,"Mar 17, 2020",0
Bangladesh,BGD,"Mar 18, 2020",0
Bangladesh,BGD,"Mar 19, 2020",0
Bangladesh,BGD,"Mar 20, 2020",0
Bangladesh,BGD,"Mar 21, 2020",0.6666666666666666
Bangladesh,BGD,"Mar 22, 2020",1
Bangladesh,BGD,"Mar 23, 2020",1
Bangladesh,BGD,"Mar 24, 2020",0.6666666666666666
Bangladesh,BGD,"Mar 25, 2020",0.6666666666666666
Bangladesh,BGD,"Mar 26, 2020",0.6666666666666666
Bangladesh,BGD,"Mar 27, 2020",0.3333333333333333
Bangladesh,BGD,"Mar 28, 2020",0
Bangladesh,BGD,"Mar 29, 2020",0
Bangladesh,BGD,"Mar 30, 2020",0
Bangladesh,BGD,"Mar 31, 2020",0
Bangladesh,BGD,"Apr 1, 2020",0
Barbados,BRB,"Mar 18, 2020",0
Barbados,BRB,"Mar 19, 2020",0
Barbados,BRB,"Mar 20, 2020",0
Barbados,BRB,"Mar 21, 2020",0
Barbados,BRB,"Mar 22, 2020",0
Barbados,BRB,"Mar 23, 2020",0
Barbados,BRB,"Mar 24, 2020",0
Barbados,BRB,"Mar 25, 2020",0
Barbados,BRB,"Mar 26, 2020",0
Barbados,BRB,"Mar 27, 2020",0
Barbados,BRB,"Mar 28, 2020",0
Barbados,BRB,"Mar 29, 2020",0
Barbados,BRB,"Mar 30, 2020",0
Barbados,BRB,"Mar 31, 2020",0
Barbados,BRB,"Apr 1, 2020",0
Belarus,BLR,"Dec 31, 2019",0
Belarus,BLR,"Jan 1, 2020",0
Belarus,BLR,"Jan 2, 2020",0
Belarus,BLR,"Jan 3, 2020",0
Belarus,BLR,"Jan 4, 2020",0
Belarus,BLR,"Jan 5, 2020",0
Belarus,BLR,"Jan 6, 2020",0
Belarus,BLR,"Jan 7, 2020",0
Belarus,BLR,"Jan 8, 2020",0
Belarus,BLR,"Jan 9, 2020",0
Belarus,BLR,"Jan 10, 2020",0
Belarus,BLR,"Jan 11, 2020",0
Belarus,BLR,"Jan 12, 2020",0
Belarus,BLR,"Jan 13, 2020",0
Belarus,BLR,"Jan 14, 2020",0
Belarus,BLR,"Jan 15, 2020",0
Belarus,BLR,"Jan 16, 2020",0
Belarus,BLR,"Jan 17, 2020",0
Belarus,BLR,"Jan 18, 2020",0
Belarus,BLR,"Jan 19, 2020",0
Belarus,BLR,"Jan 20, 2020",0
Belarus,BLR,"Jan 21, 2020",0
Belarus,BLR,"Jan 22, 2020",0
Belarus,BLR,"Jan 23, 2020",0
Belarus,BLR,"Jan 24, 2020",0
Belarus,BLR,"Jan 25, 2020",0
Belarus,BLR,"Jan 26, 2020",0
Belarus,BLR,"Jan 27, 2020",0
Belarus,BLR,"Jan 28, 2020",0
Belarus,BLR,"Jan 29, 2020",0
Belarus,BLR,"Jan 30, 2020",0
Belarus,BLR,"Jan 31, 2020",0
Belarus,BLR,"Feb 1, 2020",0
Belarus,BLR,"Feb 2, 2020",0
Belarus,BLR,"Feb 3, 2020",0
Belarus,BLR,"Feb 4, 2020",0
Belarus,BLR,"Feb 5, 2020",0
Belarus,BLR,"Feb 6, 2020",0
Belarus,BLR,"Feb 7, 2020",0
Belarus,BLR,"Feb 8, 2020",0
Belarus,BLR,"Feb 9, 2020",0
Belarus,BLR,"Feb 10, 2020",0
Belarus,BLR,"Feb 11, 2020",0
Belarus,BLR,"Feb 12, 2020",0
Belarus,BLR,"Feb 13, 2020",0
Belarus,BLR,"Feb 14, 2020",0
Belarus,BLR,"Feb 15, 2020",0
Belarus,BLR,"Feb 16, 2020",0
Belarus,BLR,"Feb 17, 2020",0
Belarus,BLR,"Feb 18, 2020",0
Belarus,BLR,"Feb 19, 2020",0
Belarus,BLR,"Feb 20, 2020",0
Belarus,BLR,"Feb 21, 2020",0
Belarus,BLR,"Feb 22, 2020",0
Belarus,BLR,"Feb 23, 2020",0
Belarus,BLR,"Feb 24, 2020",0
Belarus,BLR,"Feb 25, 2020",0
Belarus,BLR,"Feb 26, 2020",0
Belarus,BLR,"Feb 27, 2020",0
Belarus,BLR,"Feb 28, 2020",0
Belarus,BLR,"Feb 29, 2020",0
Belarus,BLR,"Mar 1, 2020",0
Belarus,BLR,"Mar 2, 2020",0
Belarus,BLR,"Mar 3, 2020",0
Belarus,BLR,"Mar 4, 2020",0
Belarus,BLR,"Mar 5, 2020",0
Belarus,BLR,"Mar 6, 2020",0
Belarus,BLR,"Mar 10, 2020",0
Belarus,BLR,"Mar 11, 2020",0
Belarus,BLR,"Mar 12, 2020",0
Belarus,BLR,"Mar 13, 2020",0
Belarus,BLR,"Mar 14, 2020",0
Belarus,BLR,"Mar 15, 2020",0
Belarus,BLR,"Mar 16, 2020",0
Belarus,BLR,"Mar 17, 2020",0
Belarus,BLR,"Mar 18, 2020",0
Belarus,BLR,"Mar 19, 2020",0
Belarus,BLR,"Mar 20, 2020",0
Belarus,BLR,"Mar 21, 2020",0
Belarus,BLR,"Mar 22, 2020",0
Belarus,BLR,"Mar 23, 2020",0
Belarus,BLR,"Mar 24, 2020",0
Belarus,BLR,"Mar 25, 2020",0
Belarus,BLR,"Mar 26, 2020",0
Belarus,BLR,"Mar 27, 2020",0
Belarus,BLR,"Mar 28, 2020",0
Belarus,BLR,"Mar 29, 2020",0
Belarus,BLR,"Mar 30, 2020",0
Belarus,BLR,"Mar 31, 2020",0
Belarus,BLR,"Apr 1, 2020",0
Belgium,BEL,"Dec 31, 2019",0
Belgium,BEL,"Jan 1, 2020",0
Belgium,BEL,"Jan 2, 2020",0
Belgium,BEL,"Jan 3, 2020",0
Belgium,BEL,"Jan 4, 2020",0
Belgium,BEL,"Jan 5, 2020",0
Belgium,BEL,"Jan 6, 2020",0
Belgium,BEL,"Jan 7, 2020",0
Belgium,BEL,"Jan 8, 2020",0
Belgium,BEL,"Jan 9, 2020",0
Belgium,BEL,"Jan 10, 2020",0
Belgium,BEL,"Jan 11, 2020",0
Belgium,BEL,"Jan 12, 2020",0
Belgium,BEL,"Jan 13, 2020",0
Belgium,BEL,"Jan 14, 2020",0
Belgium,BEL,"Jan 15, 2020",0
Belgium,BEL,"Jan 16, 2020",0
Belgium,BEL,"Jan 17, 2020",0
Belgium,BEL,"Jan 18, 2020",0
Belgium,BEL,"Jan 19, 2020",0
Belgium,BEL,"Jan 20, 2020",0
Belgium,BEL,"Jan 21, 2020",0
Belgium,BEL,"Jan 22, 2020",0
Belgium,BEL,"Jan 23, 2020",0
Belgium,BEL,"Jan 24, 2020",0
Belgium,BEL,"Jan 25, 2020",0
Belgium,BEL,"Jan 26, 2020",0
Belgium,BEL,"Jan 27, 2020",0
Belgium,BEL,"Jan 28, 2020",0
Belgium,BEL,"Jan 29, 2020",0
Belgium,BEL,"Jan 30, 2020",0
Belgium,BEL,"Jan 31, 2020",0
Belgium,BEL,"Feb 1, 2020",0
Belgium,BEL,"Feb 2, 2020",0
Belgium,BEL,"Feb 3, 2020",0
Belgium,BEL,"Feb 4, 2020",0
Belgium,BEL,"Feb 5, 2020",0
Belgium,BEL,"Feb 6, 2020",0
Belgium,BEL,"Feb 7, 2020",0
Belgium,BEL,"Feb 8, 2020",0
Belgium,BEL,"Feb 9, 2020",0
Belgium,BEL,"Feb 10, 2020",0
Belgium,BEL,"Feb 11, 2020",0
Belgium,BEL,"Feb 12, 2020",0
Belgium,BEL,"Feb 13, 2020",0
Belgium,BEL,"Feb 14, 2020",0
Belgium,BEL,"Feb 15, 2020",0
Belgium,BEL,"Feb 16, 2020",0
Belgium,BEL,"Feb 17, 2020",0
Belgium,BEL,"Feb 18, 2020",0
Belgium,BEL,"Feb 19, 2020",0
Belgium,BEL,"Feb 20, 2020",0
Belgium,BEL,"Feb 21, 2020",0
Belgium,BEL,"Feb 22, 2020",0
Belgium,BEL,"Feb 23, 2020",0
Belgium,BEL,"Feb 24, 2020",0
Belgium,BEL,"Feb 25, 2020",0
Belgium,BEL,"Feb 26, 2020",0
Belgium,BEL,"Feb 27, 2020",0
Belgium,BEL,"Feb 28, 2020",0
Belgium,BEL,"Feb 29, 2020",0
Belgium,BEL,"Mar 1, 2020",0
Belgium,BEL,"Mar 2, 2020",0
Belgium,BEL,"Mar 3, 2020",0
Belgium,BEL,"Mar 4, 2020",0
Belgium,BEL,"Mar 5, 2020",0
Belgium,BEL,"Mar 6, 2020",0
Belgium,BEL,"Mar 7, 2020",0
Belgium,BEL,"Mar 8, 2020",0
Belgium,BEL,"Mar 9, 2020",0
Belgium,BEL,"Mar 10, 2020",0
Belgium,BEL,"Mar 11, 2020",1
Belgium,BEL,"Mar 12, 2020",1
Belgium,BEL,"Mar 13, 2020",1
Belgium,BEL,"Mar 14, 2020",0.3333333333333333
Belgium,BEL,"Mar 15, 2020",0.3333333333333333
Belgium,BEL,"Mar 16, 2020",0.6666666666666666
Belgium,BEL,"Mar 17, 2020",0.3333333333333333
Belgium,BEL,"Mar 18, 2020",3.3333333333333335
Belgium,BEL,"Mar 19, 2020",5.333333333333333
Belgium,BEL,"Mar 20, 2020",10.666666666666666
Belgium,BEL,"Mar 21, 2020",17.666666666666668
Belgium,BEL,"Mar 22, 2020",18
Belgium,BEL,"Mar 23, 2020",17
Belgium,BEL,"Mar 24, 2020",18.333333333333332
Belgium,BEL,"Mar 25, 2020",34.333333333333336
Belgium,BEL,"Mar 26, 2020",44
Belgium,BEL,"Mar 27, 2020",55.666666666666664
Belgium,BEL,"Mar 28, 2020",58.333333333333336
Belgium,BEL,"Mar 29, 2020",70.33333333333333
Belgium,BEL,"Mar 30, 2020",74.66666666666667
Belgium,BEL,"Mar 31, 2020",117.33333333333333
Belgium,BEL,"Apr 1, 2020",137
Belize,BLZ,"Mar 24, 2020",0
Belize,BLZ,"Mar 25, 2020",0
Belize,BLZ,"Mar 26, 2020",0
Belize,BLZ,"Mar 27, 2020",0
Belize,BLZ,"Mar 28, 2020",0
Belize,BLZ,"Mar 29, 2020",0
Belize,BLZ,"Mar 30, 2020",0
Belize,BLZ,"Mar 31, 2020",0
Belize,BLZ,"Apr 1, 2020",0
Benin,BEN,"Mar 17, 2020",0
Benin,BEN,"Mar 18, 2020",0
Benin,BEN,"Mar 19, 2020",0
Benin,BEN,"Mar 20, 2020",0
Benin,BEN,"Mar 21, 2020",0
Benin,BEN,"Mar 22, 2020",0
Benin,BEN,"Mar 23, 2020",0
Benin,BEN,"Mar 24, 2020",0
Benin,BEN,"Mar 25, 2020",0
Benin,BEN,"Mar 26, 2020",0
Benin,BEN,"Mar 27, 2020",0
Benin,BEN,"Mar 28, 2020",0
Benin,BEN,"Mar 29, 2020",0
Benin,BEN,"Mar 30, 2020",0
Benin,BEN,"Mar 31, 2020",0
Benin,BEN,"Apr 1, 2020",0
Bermuda,BMU,"Mar 20, 2020",0
Bermuda,BMU,"Mar 21, 2020",0
Bermuda,BMU,"Mar 22, 2020",0
Bermuda,BMU,"Mar 23, 2020",0
Bermuda,BMU,"Mar 24, 2020",0
Bermuda,BMU,"Mar 25, 2020",0
Bermuda,BMU,"Mar 26, 2020",0
Bermuda,BMU,"Mar 27, 2020",0
Bermuda,BMU,"Mar 28, 2020",0
Bermuda,BMU,"Mar 29, 2020",0
Bermuda,BMU,"Mar 30, 2020",0
Bermuda,BMU,"Mar 31, 2020",0
Bermuda,BMU,"Apr 1, 2020",0
Bhutan,BTN,"Mar 6, 2020",0
Bhutan,BTN,"Mar 7, 2020",0
Bhutan,BTN,"Mar 12, 2020",0
Bhutan,BTN,"Mar 13, 2020",0
Bhutan,BTN,"Mar 14, 2020",0
Bhutan,BTN,"Mar 15, 2020",0
Bhutan,BTN,"Mar 16, 2020",0
Bhutan,BTN,"Mar 17, 2020",0
Bhutan,BTN,"Mar 18, 2020",0
Bhutan,BTN,"Mar 19, 2020",0
Bhutan,BTN,"Mar 20, 2020",0
Bhutan,BTN,"Mar 21, 2020",0
Bhutan,BTN,"Mar 22, 2020",0
Bhutan,BTN,"Mar 23, 2020",0
Bhutan,BTN,"Mar 24, 2020",0
Bhutan,BTN,"Mar 25, 2020",0
Bhutan,BTN,"Mar 26, 2020",0
Bhutan,BTN,"Mar 27, 2020",0
Bhutan,BTN,"Mar 28, 2020",0
Bhutan,BTN,"Mar 29, 2020",0
Bhutan,BTN,"Mar 30, 2020",0
Bhutan,BTN,"Mar 31, 2020",0
Bhutan,BTN,"Apr 1, 2020",0
Bolivia,BOL,"Mar 12, 2020",0
Bolivia,BOL,"Mar 13, 2020",0
Bolivia,BOL,"Mar 14, 2020",0
Bolivia,BOL,"Mar 15, 2020",0
Bolivia,BOL,"Mar 16, 2020",0
Bolivia,BOL,"Mar 17, 2020",0
Bolivia,BOL,"Mar 18, 2020",0
Bolivia,BOL,"Mar 19, 2020",0
Bolivia,BOL,"Mar 20, 2020",0
Bolivia,BOL,"Mar 21, 2020",0
Bolivia,BOL,"Mar 22, 2020",0
Bolivia,BOL,"Mar 23, 2020",0
Bolivia,BOL,"Mar 24, 2020",0
Bolivia,BOL,"Mar 25, 2020",0
Bolivia,BOL,"Mar 26, 2020",0
Bolivia,BOL,"Mar 27, 2020",0
Bolivia,BOL,"Mar 28, 2020",0
Bolivia,BOL,"Mar 29, 2020",1
Bolivia,BOL,"Mar 30, 2020",2
Bolivia,BOL,"Mar 31, 2020",2.3333333333333335
Bolivia,BOL,"Apr 1, 2020",2
Bosnia and Herzegovina,BIH,"Mar 6, 2020",0
Bosnia and Herzegovina,BIH,"Mar 7, 2020",0
Bosnia and Herzegovina,BIH,"Mar 11, 2020",0
Bosnia and Herzegovina,BIH,"Mar 12, 2020",0
Bosnia and Herzegovina,BIH,"Mar 13, 2020",0
Bosnia and Herzegovina,BIH,"Mar 14, 2020",0
Bosnia and Herzegovina,BIH,"Mar 15, 2020",0
Bosnia and Herzegovina,BIH,"Mar 16, 2020",0
Bosnia and Herzegovina,BIH,"Mar 17, 2020",0
Bosnia and Herzegovina,BIH,"Mar 18, 2020",0
Bosnia and Herzegovina,BIH,"Mar 19, 2020",0
Bosnia and Herzegovina,BIH,"Mar 20, 2020",0
Bosnia and Herzegovina,BIH,"Mar 21, 2020",0.3333333333333333
Bosnia and Herzegovina,BIH,"Mar 22, 2020",0.3333333333333333
Bosnia and Herzegovina,BIH,"Mar 23, 2020",0.3333333333333333
Bosnia and Herzegovina,BIH,"Mar 24, 2020",0.3333333333333333
Bosnia and Herzegovina,BIH,"Mar 25, 2020",0.6666666666666666
Bosnia and Herzegovina,BIH,"Mar 26, 2020",0.6666666666666666
Bosnia and Herzegovina,BIH,"Mar 27, 2020",0.3333333333333333
Bosnia and Herzegovina,BIH,"Mar 28, 2020",0.6666666666666666
Bosnia and Herzegovina,BIH,"Mar 29, 2020",1
Bosnia and Herzegovina,BIH,"Mar 30, 2020",1.6666666666666667
Bosnia and Herzegovina,BIH,"Mar 31, 2020",2.3333333333333335
Bosnia and Herzegovina,BIH,"Apr 1, 2020",3
Botswana,BWA,"Apr 1, 2020",0
Brazil,BRA,"Dec 31, 2019",0
Brazil,BRA,"Jan 1, 2020",0
Brazil,BRA,"Jan 2, 2020",0
Brazil,BRA,"Jan 3, 2020",0
Brazil,BRA,"Jan 4, 2020",0
Brazil,BRA,"Jan 5, 2020",0
Brazil,BRA,"Jan 6, 2020",0
Brazil,BRA,"Jan 7, 2020",0
Brazil,BRA,"Jan 8, 2020",0
Brazil,BRA,"Jan 9, 2020",0
Brazil,BRA,"Jan 10, 2020",0
Brazil,BRA,"Jan 11, 2020",0
Brazil,BRA,"Jan 12, 2020",0
Brazil,BRA,"Jan 13, 2020",0
Brazil,BRA,"Jan 14, 2020",0
Brazil,BRA,"Jan 15, 2020",0
Brazil,BRA,"Jan 16, 2020",0
Brazil,BRA,"Jan 17, 2020",0
Brazil,BRA,"Jan 18, 2020",0
Brazil,BRA,"Jan 19, 2020",0
Brazil,BRA,"Jan 20, 2020",0
Brazil,BRA,"Jan 21, 2020",0
Brazil,BRA,"Jan 22, 2020",0
Brazil,BRA,"Jan 23, 2020",0
Brazil,BRA,"Jan 24, 2020",0
Brazil,BRA,"Jan 25, 2020",0
Brazil,BRA,"Jan 26, 2020",0
Brazil,BRA,"Jan 27, 2020",0
Brazil,BRA,"Jan 28, 2020",0
Brazil,BRA,"Jan 29, 2020",0
Brazil,BRA,"Jan 30, 2020",0
Brazil,BRA,"Jan 31, 2020",0
Brazil,BRA,"Feb 1, 2020",0
Brazil,BRA,"Feb 2, 2020",0
Brazil,BRA,"Feb 3, 2020",0
Brazil,BRA,"Feb 4, 2020",0
Brazil,BRA,"Feb 5, 2020",0
Brazil,BRA,"Feb 6, 2020",0
Brazil,BRA,"Feb 7, 2020",0
Brazil,BRA,"Feb 8, 2020",0
Brazil,BRA,"Feb 9, 2020",0
Brazil,BRA,"Feb 10, 2020",0
Brazil,BRA,"Feb 11, 2020",0
Brazil,BRA,"Feb 12, 2020",0
Brazil,BRA,"Feb 13, 2020",0
Brazil,BRA,"Feb 14, 2020",0
Brazil,BRA,"Feb 15, 2020",0
Brazil,BRA,"Feb 16, 2020",0
Brazil,BRA,"Feb 17, 2020",0
Brazil,BRA,"Feb 18, 2020",0
Brazil,BRA,"Feb 19, 2020",0
Brazil,BRA,"Feb 20, 2020",0
Brazil,BRA,"Feb 21, 2020",0
Brazil,BRA,"Feb 22, 2020",0
Brazil,BRA,"Feb 23, 2020",0
Brazil,BRA,"Feb 24, 2020",0
Brazil,BRA,"Feb 25, 2020",0
Brazil,BRA,"Feb 26, 2020",0
Brazil,BRA,"Feb 27, 2020",0
Brazil,BRA,"Feb 28, 2020",0
Brazil,BRA,"Feb 29, 2020",0
Brazil,BRA,"Mar 1, 2020",0
Brazil,BRA,"Mar 2, 2020",0
Brazil,BRA,"Mar 3, 2020",0
Brazil,BRA,"Mar 4, 2020",0
Brazil,BRA,"Mar 5, 2020",0
Brazil,BRA,"Mar 6, 2020",0
Brazil,BRA,"Mar 7, 2020",0
Brazil,BRA,"Mar 8, 2020",0
Brazil,BRA,"Mar 9, 2020",0
Brazil,BRA,"Mar 10, 2020",0
Brazil,BRA,"Mar 11, 2020",0
Brazil,BRA,"Mar 12, 2020",0
Brazil,BRA,"Mar 13, 2020",0
Brazil,BRA,"Mar 14, 2020",0
Brazil,BRA,"Mar 15, 2020",0
Brazil,BRA,"Mar 16, 2020",0
Brazil,BRA,"Mar 17, 2020",0.3333333333333333
Brazil,BRA,"Mar 18, 2020",1.3333333333333333
Brazil,BRA,"Mar 19, 2020",2
Brazil,BRA,"Mar 20, 2020",3.3333333333333335
Brazil,BRA,"Mar 21, 2020",4.666666666666667
Brazil,BRA,"Mar 22, 2020",6.333333333333333
Brazil,BRA,"Mar 23, 2020",7.666666666666667
