"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1826418108205.18","1794006379961.8","1878541301642.74","1931013986055.55","1958584107179.43","2012261217639.02","2131530628865.4","2204726023494.35","2353999074804.14","2458716723113.18","2574551765451.12","2634905812495.65","2724232585276.38","2794421820610.48","3014823125589.98","3150386245891.08","3326860134686.37","3530196315583.22","3659231580083.82","3753618890001.59","3950713967588.64","3926346022996.67","4024614761566.08","4095613778210.1","4188095445171.66","4233948426070.18","4556581452818.3","4686641700501.43","","",
"Tonga","TON","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","340095398.898328","361912314.07522","362824280.69339","376386824.102102","395027482.355004","409690402.15196","409732255.692407","409193116.006907","420318310.227094","436633825.329184","451347685.2905","467604275.013277","483591088.379123","493788001.360932","492052731.545802","499837834.259327","495778040.835924","475125039.576607","489851634.579014","501072238.350287","519038971.996313","533494964.58507","538244790.721375","521448304.094439","532255879.506033","552012402.710668","570667516.956158","586075539.913975","587833732.803067","",
"South Asia (IDA & IBRD)","TSA","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2230449898327.88","2274038170970.18","2405332514312.53","2509551301360.24","2660772766718.17","2845202610442.09","3039856701861.59","3152975323629.43","3327777340183.88","3584695109031.41","3730342808906.8","3890159591334.99","4034319687724.44","4325556270191.18","4652855318526.39","5012694760457.09","5398494332467.3","5790826335350.46","5975459387460.12","6396387293523.32","6880015019713.07","7229347029623.45","7623318829993.33","8085102773299.77","8647161361111.99","9290149456041.99","10002992877166.7","10694106061622.2","11405816251350","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1349528445424.19","1355953431779.61","1353844712604.2","1344619387216.17","1358322781021.7","1403512541449.7","1475954686683.78","1529717013809.28","1568133963593.14","1603873209096.3","1659780463163.76","1734317091024.23","1845257847841.33","1927022236088.86","2055562368609.43","2184036977065.95","2319588544440.96","2474604528521.2","2611518856544.92","2703248819486.72","2861436309217.82","2994118746485.29","3118841808650.47","3283630106484.04","3445705482088.05","3552366672930.07","3608667797447.89","3711669239737.09","3812386430775.64","",
"Trinidad and Tobago","TTO","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13324657194.792","13739374873.4706","15126087164.66","15024876281.8538","15560840754.6284","16153695271.8011","17306177020.7016","18608095559.3348","20119922191.5914","21734509257.4808","23234485896.6197","24203021013.2808","26123944526.6256","29896500622.8828","32273287822.2987","34277116214.8709","38804457812.6945","40649303110.4178","42028020595.9925","40182263723.3492","41517610640.5509","41395401723.1008","41921108573.8166","42855561442.914","42464485173.1122","43238691168.4385","40516189914.5414","39579408758.5856","39482354627.0454","",
"Tunisia","TUN","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46226647876.4811","48031588284.0967","51780803831.2442","52914714832.36","54596562155.9829","55880493067.843","59873758275.5258","63131455596.5881","66151514540.517","70156746972.3819","73461031497.0289","76249747293.945","77258198710.3167","80891197374.4194","85935405701.1303","88931574399.0828","93595319741.3615","99875210400.5413","104107698931.537","107276163606.579","111042209873.313","108913333410.658","113267333425.465","116524362603.66","119986765585.714","121420057599.023","122953020537.787","125196513968.371","128304926617.611","",
"Turkey","TUR","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","614716974302.518","619144651796.755","650322516205.385","700080416595.179","667399631082.373","719979155149.749","773111201080.79","831694967493.369","850892262744.431","822052929698.796","876637746674.396","824369880024.23","877379160302.988","926584821764.083","1015947650998.22","1107483044032.04","1186221803964.24","1245894188737.91","1256425127478.88","1197317035665.81","1298937788169.84","1443295181748.46","1512428159031.8","1640853111935.62","1725630917372.71","1830650858418.01","1888935697965.5","2030055569523.52","2087440695592.28","",
"Tuvalu","TUV","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21190474.149738","21955273.3228973","22567576.6039537","23495259.9475801","25911391.9523545","24614672.5841218","23147303.0509166","25462779.6983373","29409821.1913598","28949912.945335","28668925.1441452","29137406.2412473","31435232.9011561","30387327.9283056","29976436.2190281","28843407.8778345","29460350.5841796","31331249.260443","33832504.6335606","32332759.980405","31450260.6048091","33814047.7894767","32517025.8500295","34005272.7970344","34463668.1869868","37614644.8146861","38756145.1498855","40342828.5986712","41351399.313638","",
"Tanzania","TZA","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37873046189.9234","38657771242.2093","38883657156.1208","39352516608.4425","39969430965.1245","41396304424.8976","43277504340.3855","44803156762.6586","46464687026.6105","48724666097.8512","50927403316.201","54019108337.8277","57850789020.5978","61711050586.4086","66341733447.446","71301653241.151","75959235085.8082","81100562651.6141","85712278719.5991","90228548895.7241","95945902034.7723","103307020772.387","107955995345.221","115277123580.594","123038111968.559","130618033297.563","139587725417.618","149059701942.939","157175954465.934","",
"Uganda","UGA","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13418410311.6892","14163681634.4356","14647846821.6801","15867469396.0072","16883564337.7977","18829098619.9639","20537296021.5118","21584698501.3444","22643485266.7364","24467179880.7812","25235916000.907","26544060368.5091","28862069749.5015","30730386182.3317","32822275277.3584","34900767231.9514","38664725766.6832","41917367196.571","45567846709.3273","48667151708.3788","51410810956.9769","56239143509.149","58397295674.4931","60491951675.3822","63580856634.3871","66879342376.0262","70076843929.9381","72783929059.0069","77261854694.1757","",
"Ukraine","UKR","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","542995809985.357","497326366082.622","449090688889.827","385202567489.259","296860035262.927","260643110895.209","234578799872.194","227541435812.515","223218148567.824","222771712276.408","235915243299.818","257628162317.696","271151836031.313","296954522642.936","332912018762.205","342890587224.626","368401312255.671","396375754086.838","405508365532.184","345661229467.658","358915221129.055","378531847053.314","379435331807.793","379333910074.22","354477604622.423","319834600676.306","327641746449.458","335721567047.296","346919524024.503","",
"Upper middle income","UMC","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12626134422028.3","12710561665802","12712927438306.2","13084641320053.1","13342611265474.5","13769788589617.9","14410008384773.3","15141089627858.7","15520228487592.2","16037603989860","17030000775612.7","17612779427294.3","18432609283165.5","19475119201898.9","21055876615798.7","22599607487621","24509729360233.6","26749525269203","28347669310798.9","28861759393741.9","31063748994412.9","33003952661869.5","34747595368786.9","36505559915084.6","38077449713689","39425146944639.2","41051229895968.6","42928038598495.1","44763745919081.8","",
"Uruguay","URY","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30604531170.2139","31687566921.9549","34200894308.2095","35109798842.0767","37666263599.4605","37121007157.7203","39191601256.2145","42541575185.3141","44463982202.9052","43601731264.4162","42760248093.295","41116488582.4611","37937358720.079","38242862168.529","40156596319.6426","43152331456.7213","44920963138.4419","47859472815.8311","51293937819.1033","53470593093.0648","57643122517.2112","60618737179.4844","62763536440.1566","65674219688.0221","67801270554.6765","68052637836.9471","69202590060.0365","70995863552.1019","72146055914.7265","",
"United States","USA","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9189258106521.31","9179309897913.44","9502645810401.23","9764238856496.37","10157624325804.5","10430284128541.6","10823766734894","11305123058027.6","11811751696796.9","12373192129356.4","12883893656462.5","13012518822775.1","13239157244981.6","13617957437589.4","14135288814313.4","14631891731134.6","15049628185810.1","15331985014437.6","15311044619131.6","14922640612899.4","15305222282617.7","15542581104000","15892218592576.3","16184966143033.8","16581817148643.2","17059524454340.1","17326883909514.7","17711022715711","18229481509066.6","",
"Uzbekistan","UZB","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78995754109.6736","78607094996.3334","69803100358.7651","68197629046.5626","64651352341.643","64069490166.5474","65158671501.7012","68546922418.0495","71494440082.0257","74568701007.6579","77428410690.6599","80652404471.4153","83857118239.9341","87406477588.0149","93917386632.1958","100444651762.352","107929203101.614","118153342236.832","128821597754.645","139192938702.348","149767660045.294","161426817074.781","173333084073.993","186479673040.725","199867811202.799","214753313751.174","227840802472.713","238006010403.736","250196959373.451","",
"St. Vincent and the Grenadines","VCT","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","599463888.107276","606272257.082065","644934862.521836","672351192.969682","663962017.868646","715534695.240599","724744522.470617","750152785.629215","780830158.079966","801997822.921766","815144001.863085","829076961.60005","881488285.24682","949272894.15673","988727374.323136","1013326959.39833","1091235193.83391","1127710385.92061","1145578638.88971","1121532241.48905","1083921367.41136","1079375927.09453","1094297440.21831","1114353635.78006","1127882322.63027","1142886264.81915","1164571856.74824","1176221743.07744","1201664936.04854","",
"Venezuela, RB","VEN","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","287018846601.887","314945458849.547","334032644174.545","334952530518.993","327082794258.626","340008003115.676","339335340609.875","360954162379.544","362015566721.131","340401578826.557","352951994981.059","364932019037.874","332614926354.18","306819640805.661","362926541764.776","400372989517.047","439898408032.37","478405261853.999","503654793696.135","487526242853.028","480267994804.158","500326029131.469","528474156265.564","535572061140.563","514714815230.269","482692496845.338","400440080295.465","337685478024.996","271426682057.222","",
"British Virgin Islands","VGB","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99100198963.745","105007407160.03","114086397419.139","123296284999.192","134194420145.289","146997212195.074","160726777532.713","173829359677.986","183849675699.894","192625899699.079","205700028995.84","218438812333.919","232245938629.227","248268733392.25","266979284561.457","287128872547.691","307164595525.796","329063909136.955","347694754800.47","366462961426.174","390001750416.291","414339040368.18","436080931087.148","459724728918.095","487233068977.34","519776772729.426","552059129177.139","589666753243.154","631390326245.892","",
"Vanuatu","VUT","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","373812289.899578","385547459.715859","395540913.565013","398510397.844317","434601042.616335","438998163.333952","449220038.769429","471291296.642901","491563731.62887","493209429.073814","522417511.133698","504192935.72488","478422532.772211","498963274.955394","518845738.160598","546359361.369763","592609554.748395","623268288.630118","663459877.341069","685439080.994646","696605442.917373","705126498.576747","717499705.292432","731628322.616058","748682624.286249","750179989.534821","776436289.16854","810599485.891956","836538669.440499","",
"World","WLD","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47352569456264.3","48016392962410.8","48858266414692","49761283046044.1","51220336701773.2","52916621847995.5","54948202881218.9","57116734797774","58544899203611.4","60603947748582.2","63473554517784.8","64989125104541.4","66798425907370.1","69341991993887.3","73014592228720.4","76496876600179.6","80587145259978.6","84929724653738.2","87359171130861.9","87054059052978.9","91569502372496.4","95200877102129.8","98370017528940.3","101739518019715","105311406225180","108850044727104","112447736973915","116625253598614","120856525965305","",
"Samoa","WSM","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","601534806.28327","587699463.49266","586524121.274395","610571538.060377","595050220.807074","634761741.577061","680331070.530427","684708489.233001","699737062.228577","715029387.879095","764500771.803389","817555335.134298","853069902.883128","891590096.425464","932826155.749806","971599001.246127","990727919.448162","1053368096.6445","1063997493.56361","1012837597.87355","1017690697.47065","1060162940.84613","1016815817.00859","1012556934.18994","1013349213.90479","1056641412.49234","1141744978.47814","1153340104.58974","1128334547.87347","",
"Kosovo","XKX","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7879054461.74894","10004344138.5081","9934218859.45344","10528299611.0247","10803312142.3219","11455100784.2976","11970927610.2602","12843139330.1263","13182534599.0108","13656728949.9741","14108579992.2315","14726113710.6478","15139862383.6517","15660896069.6611","15852397910.55","16501598138.9551","17173261362.0138","17899018394.7392","18581564086.853","",
"Yemen, Rep.","YEM","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40115006971.5708","42639642472.2368","46139332973.5083","47985813567.6486","51211395541.5958","54114759714.1727","56622961140.4296","59584971678.2798","63164058953.7271","65548837262.1163","69601011053.782","72248387037.5168","75091528326.2722","77905506895.7779","81000456164.5499","85529797613.3848","88241442321.8446","91187319301.1396","94513440120.5946","98167546639.0082","105728712494.405","92285415711.8955","94493796674.5421","99051722973.8034","98864822047.4775","82375689152.6157","71154918891.3326","66926666267.7149","65118659200.5348","",
"South Africa","ZAF","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","364332959776.136","360623249175.028","352916525186.013","357269820801.612","368702458816.248","380132218146.808","396477899577.299","406786333356.892","408820268705.714","418631939801.669","436214495822.968","447992263511.254","464569690167.456","478270217979.288","500053287319.476","526441380879.514","555942090647.351","585743232381.848","604434572710.315","595137829017.663","613228416989.713","633367869300.09","647386547490.639","663475401207.819","675729736160.458","683796143668.767","686525091540.921","696236075640.4","701715840457.524","",
"Zambia","ZMB","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18799289207.5903","18792496388.2537","18467212901.3105","19722479971.438","18021328909.9451","18543527351.9489","19696665221.0197","20447897509.2445","20369020532.7075","21316218636.9562","22146980516.5637","23324506297.3386","24375511881.9122","26068384840.1421","27901616662.2393","29920465760.2652","32285287950.4178","34981896042.8214","37701352195.4501","41177548221.5933","45418096902.1563","47945443548.246","51588154703.0654","54198193616.0752","56743246685.4208","58400082026.6953","60594276946.5661","62656402505.2185","65034150898.2545","",
"Zimbabwe","ZWE","GDP, PPP (constant 2011 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29414727075.1965","31041885769.4026","28243282801.765","28540249234.9846","31175998007.2776","31225264081.2244","34460419008.2514","35384162992.4328","36405071040.6435","36107342718.6804","35002750586.9711","35506655569.4157","32348685231.7688","26851002014.0943","25291619853.8837","23847194280.0702","23021724796.5633","22180665941.2047","18261575990.3524","20456537060.109","24481426830.4434","27956299245.4411","32615336382.4898","33264216139.1449","34054883047.9463","34661016615.4925","34923008582.1489","36565799250.5555","38817956227.7311","",
